source_doc_id,source_url,source_path,一级分类,二级分类,三级分类,接口中文名称,接口英文名 / API 名称,接口描述,权限要求原文,最低积分要求,当前5000积分是否可用,每分钟调用限制,每日调用限制,单次最大返回条数,输入参数,输出参数,是否属于基础数据,是否属于行情数据,是否属于财务数据,是否属于新闻/资讯/舆情数据,是否属于资金流/资金面数据,是否属于股东/解禁/龙虎榜/公告等事件数据,是否适合作为TradingAgents-astock数据源替换候选,可替换当前TradingAgents哪类函数或数据主题,备注
325,https://tushare.pro/document/2?doc_id=325,指数专题 > 采购经理人指数,指数专题,,,采购经理人指数,cn_pmi,采购经理人指数,限量：单次最大2000，一次可以提取全部数据；权限：用户积累5000积分可以使用，具体请参阅 积分获取办法,5000,5000积分可用,,,,"m(类型:str,必选:N):月度（202401表示，2024年1月） | start_m(类型:str,必选:N):开始月度 | end_m(类型:str,必选:N):结束月度（e.g. fields='month,pmi010000,pmi010400'）",month(类型:str):月份YYYYMM | pmi010000(类型:float):制造业PMI | pmi010100(类型:float):制造业PMI:企业规模/大型企业 | pmi010200(类型:float):制造业PMI:企业规模/中型企业 | pmi010300(类型:float):制造业PMI:企业规模/小型企业 | pmi010400(类型:float):制造业PMI:构成指数/生产指数 | pmi010401(类型:float):制造业PMI:构成指数/生产指数:企业规模/大型企业 | pmi010402(类型:float):制造业PMI:构成指数/生产指数:企业规模/中型企业 | pmi010403(类型:float):制造业PMI:构成指数/生产指数:企业规模/小型企业 | pmi010500(类型:float):制造业PMI:构成指数/新订单指数 | pmi010501(类型:float):制造业PMI:构成指数/新订单指数:企业规模/大型企业 | pmi010502(类型:float):制造业PMI:构成指数/新订单指数:企业规模/中型企业 | pmi010503(类型:float):制造业PMI:构成指数/新订单指数:企业规模/小型企业 | pmi010600(类型:float):制造业PMI:构成指数/供应商配送时间指数 | pmi010601(类型:float):制造业PMI:构成指数/供应商配送时间指数:企业规模/大型企业 | pmi010602(类型:float):制造业PMI:构成指数/供应商配送时间指数:企业规模/中型企业 | pmi010603(类型:float):制造业PMI:构成指数/供应商配送时间指数:企业规模/小型企业 | pmi010700(类型:float):制造业PMI:构成指数/原材料库存指数 | pmi010701(类型:float):制造业PMI:构成指数/原材料库存指数:企业规模/大型企业 | pmi010702(类型:float):制造业PMI:构成指数/原材料库存指数:企业规模/中型企业 | pmi010703(类型:float):制造业PMI:构成指数/原材料库存指数:企业规模/小型企业 | pmi010800(类型:float):制造业PMI:构成指数/从业人员指数 | pmi010801(类型:float):制造业PMI:构成指数/从业人员指数:企业规模/大型企业 | pmi010802(类型:float):制造业PMI:构成指数/从业人员指数:企业规模/中型企业 | pmi010803(类型:float):制造业PMI:构成指数/从业人员指数:企业规模/小型企业 | pmi010900(类型:float):制造业PMI:其他/新出口订单 | pmi011000(类型:float):制造业PMI:其他/进口 | pmi011100(类型:float):制造业PMI:其他/采购量 | pmi011200(类型:float):制造业PMI:其他/主要原材料购进价格 | pmi011300(类型:float):制造业PMI:其他/出厂价格 | pmi011400(类型:float):制造业PMI:其他/产成品库存 | pmi011500(类型:float):制造业PMI:其他/在手订单 | pmi011600(类型:float):制造业PMI:其他/生产经营活动预期 | pmi011700(类型:float):制造业PMI:分行业/装备制造业 | pmi011800(类型:float):制造业PMI:分行业/高技术制造业 | pmi011900(类型:float):制造业PMI:分行业/基础原材料制造业 | pmi012000(类型:float):制造业PMI:分行业/消费品制造业 | pmi020100(类型:float):非制造业PMI:商务活动 | pmi020101(类型:float):非制造业PMI:商务活动:分行业/建筑业 | pmi020102(类型:float):非制造业PMI:商务活动:分行业/服务业业 | pmi020200(类型:float):非制造业PMI:新订单指数 | pmi020201(类型:float):非制造业PMI:新订单指数:分行业/建筑业 | pmi020202(类型:float):非制造业PMI:新订单指数:分行业/服务业 | pmi020300(类型:float):非制造业PMI:投入品价格指数 | pmi020301(类型:float):非制造业PMI:投入品价格指数:分行业/建筑业 | pmi020302(类型:float):非制造业PMI:投入品价格指数:分行业/服务业 | pmi020400(类型:float):非制造业PMI:销售价格指数 | pmi020401(类型:float):非制造业PMI:销售价格指数:分行业/建筑业 | pmi020402(类型:float):非制造业PMI:销售价格指数:分行业/服务业 | pmi020500(类型:float):非制造业PMI:从业人员指数 | pmi020501(类型:float):非制造业PMI:从业人员指数:分行业/建筑业 | pmi020502(类型:float):非制造业PMI:从业人员指数:分行业/服务业 | pmi020600(类型:float):非制造业PMI:业务活动预期指数 | pmi020601(类型:float):非制造业PMI:业务活动预期指数:分行业/建筑业 | pmi020602(类型:float):非制造业PMI:业务活动预期指数:分行业/服务业 | pmi020700(类型:float):非制造业PMI:新出口订单 | pmi020800(类型:float):非制造业PMI:在手订单 | pmi020900(类型:float):非制造业PMI:存货 | pmi021000(类型:float):非制造业PMI:供应商配送时间 | pmi030000(类型:float):中国综合PMI:产出指数,否,否,否,否,否,否,否,,分类由标题/API名推断
327,https://tushare.pro/document/2?doc_id=327,指数专题 > 申万行业日线行情,指数专题,,,申万行业日线行情,sw_daily,获取申万行业日线行情（默认是申万2021版行情）,限量：单次最大4000行数据，可通过指数代码和日期参数循环提取，5000积分可调取,5000,5000积分可用,,,4000,"ts_code(类型:str,必选:N):行业代码 | trade_date(类型:str,必选:N):交易日期 | start_date(类型:str,必选:N):开始日期 | end_date(类型:str,必选:N):结束日期",ts_code(类型:str):指数代码 | trade_date(类型:str):交易日期 | name(类型:str):指数名称 | open(类型:float):开盘点位 | low(类型:float):最低点位 | high(类型:float):最高点位 | close(类型:float):收盘点位 | change(类型:float):涨跌点位 | pct_change(类型:float):涨跌幅 | vol(类型:float):成交量（万股） | amount(类型:float):成交额（万元） | pe(类型:float):市盈率 | pb(类型:float):市净率 | float_mv(类型:float):流通市值（万元） | total_mv(类型:float):总市值（万元）,否,是,否,否,否,否,否,,分类来自总览页链接或显式目录映射
335,https://tushare.pro/document/2?doc_id=335,指数专题 > 申万行业成分构成(分级),指数专题,,,申万行业成分构成(分级),index_member_all,按三级分类提取申万行业成分，可提供某个分类的所有成分，也可按股票代码提取所属分类，参数灵活,限量：单次最大2000行，总量不限制；权限：用户需2000积分可调取，积分获取方法请参阅 积分获取办法,2000,5000积分可用,,,2000,"l1_code(类型:str,必选:N):一级行业代码 | l2_code(类型:str,必选:N):二级行业代码 | l3_code(类型:str,必选:N):三级行业代码 | ts_code(类型:str,必选:N):股票代码 | is_new(类型:str,必选:N):是否最新（默认为“Y是”）",l1_code(类型:str):一级行业代码 | l1_name(类型:str):一级行业名称 | l2_code(类型:str):二级行业代码 | l2_name(类型:str):二级行业名称 | l3_code(类型:str):三级行业代码 | l3_name(类型:str):三级行业名称 | ts_code(类型:str):成分股票代码 | name(类型:str):成分股票名称 | in_date(类型:str):纳入日期 | out_date(类型:str):剔除日期 | is_new(类型:str):是否最新Y是N否,否,否,否,否,否,否,是,a_stock.get_concept_blocks / a_stock.get_industry_comparison；行业分类/概念分类,分类来自总览页链接或显式目录映射
358,https://tushare.pro/document/2?doc_id=358,指数专题 > 指数技术因子(专业版),指数专题,,,指数技术因子(专业版),idx_factor_pro,获取指数每日技术面因子数据，用于跟踪指数当前走势情况，数据由Tushare社区自产，覆盖全历史；输出参数_bfq表示不复权描述中说明了因子的默认传参，如需要特殊参数或者更多因子可以联系管理员评估，指数包括大盘指数 申万行业指数 中信指数,限量：单次最大8000；积分：5000积分每分钟可以请求30次，8000积分以上每分钟500次,5000,5000积分可用,30,,,"ts_code(类型:str,必选:N):指数代码(大盘指数 申万指数 中信指数) | start_date(类型:str,必选:N):开始日期 | end_date(类型:str,必选:N):结束日期 | trade_date(类型:str,必选:N):交易日期","ts_code(类型:str,必选:N):指数代码(大盘指数 申万指数 中信指数) | start_date(类型:str,必选:N):开始日期 | end_date(类型:str,必选:N):结束日期 | trade_date(类型:str,必选:N):交易日期",否,是,否,否,否,否,否,,分类来自总览页链接或显式目录映射
373,https://tushare.pro/document/2?doc_id=373,指数专题 > 中信行业成分,指数专题,,,中信行业成分,ci_index_member,按三级分类提取中信行业成分，可提供某个分类的所有成分，也可按股票代码提取所属分类，参数灵活,限量：单次最大5000行，总量不限制；权限：用户需5000积分可调取，积分获取方法请参阅 积分获取办法,5000,5000积分可用,,,5000,"l1_code(类型:str,必选:N):一级行业代码 | l2_code(类型:str,必选:N):二级行业代码 | l3_code(类型:str,必选:N):三级行业代码 | ts_code(类型:str,必选:N):股票代码 | is_new(类型:str,必选:N):是否最新（默认为“Y是”）",l1_code(类型:str):一级行业代码 | l1_name(类型:str):一级行业名称 | l2_code(类型:str):二级行业代码 | l2_name(类型:str):二级行业名称 | l3_code(类型:str):三级行业代码 | l3_name(类型:str):三级行业名称 | ts_code(类型:str):成分股票代码 | name(类型:str):成分股票名称 | in_date(类型:str):纳入日期 | out_date(类型:str):剔除日期 | is_new(类型:str):是否最新Y是N否,否,否,否,否,否,否,否,,分类来自总览页链接或显式目录映射
376,https://tushare.pro/document/2?doc_id=376,指数专题 > TDX板块信息,指数专题,,,TDX板块信息,tdx_index,获取板块基础信息，包括概念板块、行业、风格、地域等,限量：单次最大1000条数据，可根据日期参数循环提取；权限：用户积累6000积分可调取，具体请参阅 积分获取办法,6000,5000积分不可用,,,1000,"ts_code(类型:str,必选:N):板块代码：xxxxxx.TDX | trade_date(类型:str,必选:N):交易日期(格式：YYYYMMDD） | idx_type(类型:str,必选:N):板块类型：概念板块、行业板块、风格板块、地区板块",ts_code(类型:str):板块代码 | trade_date(类型:str):交易日期 | name(类型:str):板块名称 | idx_type(类型:str):板块类型 | idx_count(类型:int):成分个数 | total_share(类型:float):总股本(亿) | float_share(类型:float):流通股(亿) | total_mv(类型:float):总市值(亿) | float_mv(类型:float):流通市值(亿),是,否,否,否,否,否,否,,分类来自总览页链接或显式目录映射
377,https://tushare.pro/document/2?doc_id=377,指数专题 > TDX板块成分,指数专题,,,TDX板块成分,tdx_member,获取各板块成分股信息,限量：单次最大3000条数据，可以根据日期和板块代码循环提取；权限：用户积累6000积分可调取，具体请参阅 积分获取办法,6000,5000积分不可用,,,3000,"ts_code(类型:str,必选:N):板块代码：xxxxxx.TDX | con_code(类型:str,必选:N):成分股票代码 | trade_date(类型:str,必选:N):交易日期：（YYYYMMDD格式） | start_date(类型:str,必选:N):开始日期：（YYYYMMDD格式） | end_date(类型:str,必选:N):结束日期：（YYYYMMDD格式）",ts_code(类型:str):板块代码 | trade_date(类型:str):交易日期 | con_code(类型:str):成分股票代码 | con_name(类型:str):成分股票名称,否,否,否,否,否,否,否,,分类来自总览页链接或显式目录映射
378,https://tushare.pro/document/2?doc_id=378,指数专题 > TDX板块行情,指数专题,,,TDX板块行情,tdx_daily,获取各板块行情，包括成交和估值等数据,限量：单次提取最大3000条数据，可根据板块代码和日期参数循环提取；权限：用户积累6000积分可调取，具体请参阅 积分获取办法,6000,5000积分不可用,,,,"ts_code(类型:str,必选:N):板块代码：xxxxxx.TDX | trade_date(类型:str,必选:N):交易日期，格式YYYYMMDD,下同 | start_date(类型:str,必选:N):开始日期 | end_date(类型:str,必选:N):结束日期","ts_code(类型:str):板块代码 | trade_date(类型:str):交易日期 | close(类型:float):收盘点位 | open(类型:float):开盘点位 | high(类型:float):最高点位 | low(类型:float):最低点位 | pre_close(类型:float):昨日收盘点 | change(类型:float):涨跌点位 | pct_change(类型:float):涨跌幅% | vol(类型:float):成交量（手） | amount(类型:float):成交额（万元）, 对于期货指数，该字段存储持仓量 | rise(类型:str):收盘涨速% | vol_ratio(类型:float):量比 | turnover_rate(类型:float):换手% | swing(类型:float):振幅% | up_num(类型:int):上涨家数 | down_num(类型:int):下跌家数 | limit_up_num(类型:int):涨停家数 | limit_down_num(类型:int):跌停家数 | lu_days(类型:int):连涨天数 | 3day(类型:float):3日涨幅% | 5day(类型:float):5日涨幅% | 10day(类型:float):10日涨幅% | 20day(类型:float):20日涨幅% | 60day(类型:float):60日涨幅% | mtd(类型:float):月初至今% | ytd(类型:float):年初至今% | 1year(类型:float):一年涨幅% | pe(类型:str):市盈率 | pb(类型:str):市净率 | float_mv(类型:float):流通市值(亿) | ab_total_mv(类型:float):AB股总市值（亿） | float_share(类型:float):流通股(亿) | total_share(类型:float):总股本(亿) | bm_buy_net(类型:float):主买净额(元) | bm_buy_ratio(类型:float):主买占比% | bm_net(类型:float):主力净额 | bm_ratio(类型:float):主力占比%",否,是,否,否,否,否,否,,分类来自总览页链接或显式目录映射
382,https://tushare.pro/document/2?doc_id=382,指数专题 > 概念板块行情,指数专题,,,概念板块行情,dc_daily,获取概念板块、行业指数板块、地域板块行情数据，历史数据开始于2020年,限量：单次最大2000条数据，可根据日期参数循环获取；权限：用户积累6000积分可调取，具体请参阅 积分获取办法,6000,5000积分不可用,,,2000,"ts_code(类型:str,必选:N):板块代码（格式：xxxxx.DC) | trade_date(类型:str,必选:N):交易日期(格式：YYYYMMDD下同） | start_date(类型:str,必选:N):开始日期 | end_date(类型:str,必选:N):结束日期 | idx_type(类型:str,必选:N):板块类型： 概念板块、行业板块、地域板块",ts_code(类型:str):板块代码 | trade_date(类型:str):交易日 | close(类型:float):收盘点位 | open(类型:float):开盘点位 | high(类型:float):最高点位 | low(类型:float):最低点位 | change(类型:float):涨跌点位 | pct_change(类型:float):涨跌幅 | vol(类型:float):成交量(股) | amount(类型:float):成交额(元) | swing(类型:float):振幅 | turnover_rate(类型:float):换手率,否,是,否,否,否,否,否,,分类来自总览页链接或显式目录映射
403,https://tushare.pro/document/2?doc_id=403,指数专题 > 交易所指数实时日线,指数专题,,,交易所指数实时日线,rt_idx_k,获取交易所指数实时日线行情，支持按代码或代码通配符一次性提取全部交易所指数实时日k线行情,积分：本接口是单独开权限的数据，单独申请权限请参考 权限列表,,需确认,,,,"ts_code(类型:str,必选:Y):指数代码，支持通配符方式，e.g. 0*.SH、3*.SZ、000001.SH",ts_code(类型:str):指数代码 | name(类型:str):指数名称 | trade_time(类型:str):交易时间 | close(类型:float):现价 | pre_close(类型:float):昨收 | high(类型:float):最高价 | open(类型:float):开盘价 | low(类型:float):最低价 | vol(类型:float):成交量 | amount(类型:float):成交金额（元）,否,是,否,否,否,否,否,,分类来自总览页链接或显式目录映射；权限命中单独/申请/开通等关键词，未强判为可用
